id,currentLocationX,currentLocationY,floor,capabilities,centerFreq0,centerFreq1,channelWidth,frequency,RSS,roomNumber,MAC,,,,,
7832,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-65,140,34:fc:b9:60:db:e0,,,,,
7833,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-66,140,34:fc:b9:60:db:e0,,,,,
7834,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-70,140,34:fc:b9:60:db:e0,,,,,
7835,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5785,-80,140,24:de:c6:3f:f0:38,,,,,
7836,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5785,-79,140,24:de:c6:3f:f0:38,,,,,
7837,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5785,-79,140,24:de:c6:3f:f0:38,,,,,
7838,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-65,140,34:fc:b9:60:d5:80,,,,,
7839,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-68,140,34:fc:b9:60:d5:80,,,,,
7840,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-92,140,44:48:c1:be:1a:e0,,,,,
7841,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-91,140,44:48:c1:be:1a:e0,,,,,
7842,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-88,140,44:48:c1:be:1a:e0,,,,,
7843,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-95,140,44:48:c1:be:30:00,,,,,
7844,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-68,140,f0:5c:19:f8:81:80,,,,,
7845,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-63,140,f0:5c:19:f8:81:80,,,,,
7846,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-70,140,f0:5c:19:f8:81:80,,,,,
7847,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-64,140,34:fc:b9:60:bd:c0,,,,,
7848,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-63,140,34:fc:b9:60:bd:c0,,,,,
7849,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-55,140,34:fc:b9:60:bd:c0,,,,,
7850,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-80,140,44:48:c1:be:19:41,,,,,
7851,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-80,140,44:48:c1:be:19:41,,,,,
7852,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-85,140,44:48:c1:be:36:21,,,,,
7853,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-86,140,44:48:c1:be:36:21,,,,,
7854,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-85,140,44:48:c1:be:36:21,,,,,
7855,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-85,140,44:48:c1:be:1a:f0,,,,,
7856,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-85,140,44:48:c1:be:1a:f0,,,,,
7857,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-85,140,44:48:c1:be:1a:f0,,,,,
7858,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-86,140,44:48:c1:be:1a:a0,,,,,
7859,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-86,140,44:48:c1:bc:e1:21,,,,,
7860,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-86,140,44:48:c1:bc:e1:21,,,,,
7861,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5765,-88,140,44:48:c1:be:36:31,,,,,
7862,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5765,-87,140,44:48:c1:be:36:31,,,,,
7863,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5805,-82,140,44:48:c1:be:19:51,,,,,
7864,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5805,-81,140,44:48:c1:be:19:51,,,,,
7865,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-92,140,44:48:c1:be:25:e0,,,,,
7866,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-92,140,6c:f3:7f:84:be:50,,,,,
7867,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-91,140,44:48:c1:be:37:c0,,,,,
7868,102.4688187,125.4561234,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-65,140,34:fc:b9:60:db:f0,,,,,
7869,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-85,140,24:de:c6:3f:f0:30,,,,,
7870,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-84,140,24:de:c6:3f:f0:30,,,,,
7871,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-55,140,34:fc:b9:60:d5:90,,,,,
7872,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-60,140,34:fc:b9:60:d5:90,,,,,
7873,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-55,140,34:fc:b9:60:d5:90,,,,,
7874,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5240,-56,140,f0:5c:19:f8:81:90,,,,,
7875,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5240,-56,140,f0:5c:19:f8:81:90,,,,,
7876,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5240,-56,140,f0:5c:19:f8:81:90,,,,,
7877,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-85,140,44:48:c1:bc:e1:21,,,,,
7878,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-85,140,44:48:c1:bc:e1:21,,,,,
7879,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-45,140,34:fc:b9:60:bd:d0,,,,,
7880,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-45,140,34:fc:b9:60:bd:d0,,,,,
7881,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-48,140,34:fc:b9:60:bd:d0,,,,,
7882,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5765,-78,140,44:48:c1:be:36:31,,,,,
7883,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5765,-79,140,44:48:c1:be:36:31,,,,,
7884,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5765,-78,140,44:48:c1:be:36:31,,,,,
7885,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-63,140,34:fc:b9:60:db:e0,,,,,
7886,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-62,140,34:fc:b9:60:db:e0,,,,,
7887,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-61,140,34:fc:b9:60:db:e0,,,,,
7888,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5785,-73,140,24:de:c6:3f:f0:38,,,,,
7889,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5785,-71,140,24:de:c6:3f:f0:38,,,,,
7890,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5785,-71,140,24:de:c6:3f:f0:38,,,,,
7891,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5805,-76,140,44:48:c1:be:19:51,,,,,
7892,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5805,-78,140,44:48:c1:be:19:51,,,,,
7893,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-60,140,34:fc:b9:60:d5:80,,,,,
7894,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-59,140,34:fc:b9:60:d5:80,,,,,
7895,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-63,140,34:fc:b9:60:d5:80,,,,,
7896,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-81,140,44:48:c1:be:1a:e0,,,,,
7897,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-79,140,44:48:c1:be:1a:e0,,,,,
7898,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-80,140,44:48:c1:be:1a:e0,,,,,
7899,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-63,140,f0:5c:19:f8:81:80,,,,,
7900,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-57,140,f0:5c:19:f8:81:80,,,,,
7901,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-62,140,f0:5c:19:f8:81:80,,,,,
7902,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-91,140,44:48:c1:be:25:e0,,,,,
7903,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-92,140,44:48:c1:be:25:e0,,,,,
7904,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-64,140,34:fc:b9:60:bd:c0,,,,,
7905,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-63,140,34:fc:b9:60:bd:c0,,,,,
7906,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-63,140,34:fc:b9:60:bd:c0,,,,,
7907,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-56,140,34:fc:b9:60:db:f0,,,,,
7908,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-57,140,34:fc:b9:60:db:f0,,,,,
7909,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-57,140,34:fc:b9:60:db:f0,,,,,
7910,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-74,140,44:48:c1:be:19:41,,,,,
7911,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-72,140,44:48:c1:be:19:41,,,,,
7912,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-72,140,44:48:c1:be:19:41,,,,,
7913,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-76,140,44:48:c1:be:36:21,,,,,
7914,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-80,140,44:48:c1:be:36:21,,,,,
7915,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-78,140,44:48:c1:be:36:21,,,,,
7916,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-80,140,44:48:c1:be:1a:f0,,,,,
7917,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-78,140,44:48:c1:be:1a:f0,,,,,
7918,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-77,140,44:48:c1:be:1a:f0,,,,,
7919,191.5227203,212.8909607,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-95,140,44:48:c1:be:4a:20,,,,,
7920,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-58,140,34:fc:b9:60:d5:90,,,,,
7921,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-62,140,34:fc:b9:60:d5:90,,,,,
7922,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-58,140,34:fc:b9:60:d5:90,,,,,
7923,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-90,140,44:48:c1:be:1a:a0,,,,,
7924,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5240,-46,140,f0:5c:19:f8:81:90,,,,,
7925,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5240,-47,140,f0:5c:19:f8:81:90,,,,,
7926,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5240,-38,140,f0:5c:19:f8:81:90,,,,,
7927,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-95,140,44:48:c1:be:34:e0,,,,,
7928,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-50,140,34:fc:b9:60:bd:d0,,,,,
7929,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-52,140,34:fc:b9:60:bd:d0,,,,,
7930,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-50,140,34:fc:b9:60:bd:d0,,,,,
7931,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5765,-78,140,44:48:c1:be:36:31,,,,,
7932,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5765,-73,140,44:48:c1:be:36:31,,,,,
7933,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5765,-77,140,44:48:c1:be:36:31,,,,,
7934,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-68,140,34:fc:b9:60:db:e0,,,,,
7935,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-61,140,34:fc:b9:60:db:e0,,,,,
7936,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5785,-72,140,24:de:c6:3f:f0:38,,,,,
7937,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5785,-68,140,24:de:c6:3f:f0:38,,,,,
7938,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5785,-70,140,24:de:c6:3f:f0:38,,,,,
7939,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5805,-83,140,44:48:c1:be:19:51,,,,,
7940,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5805,-83,140,44:48:c1:be:19:51,,,,,
7941,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5805,-82,140,44:48:c1:be:19:51,,,,,
7942,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-54,140,34:fc:b9:60:d5:80,,,,,
7943,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-51,140,34:fc:b9:60:d5:80,,,,,
7944,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-53,140,34:fc:b9:60:d5:80,,,,,
7945,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-78,140,44:48:c1:be:4a:20,,,,,
7946,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-79,140,44:48:c1:be:1a:e0,,,,,
7947,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-79,140,44:48:c1:be:1a:e0,,,,,
7948,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-90,140,44:48:c1:be:30:00,,,,,
7949,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-43,140,f0:5c:19:f8:81:80,,,,,
7950,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-43,140,f0:5c:19:f8:81:80,,,,,
7951,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-48,140,f0:5c:19:f8:81:80,,,,,
7952,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-90,140,44:48:c1:be:25:e0,,,,,
7953,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-92,140,44:48:c1:be:3c:40,,,,,
7954,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-91,140,44:48:c1:be:3c:40,,,,,
7955,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-65,140,34:fc:b9:60:db:f0,,,,,
7956,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-61,140,34:fc:b9:60:db:f0,,,,,
7957,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-61,140,34:fc:b9:60:db:f0,,,,,
7958,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-81,140,44:48:c1:be:19:41,,,,,
7959,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-79,140,44:48:c1:be:19:41,,,,,
7960,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-81,140,44:48:c1:be:1a:f0,,,,,
7961,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-83,140,44:48:c1:be:1a:f0,,,,,
7962,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-82,140,24:de:c6:3f:f0:30,,,,,
7963,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-94,140,44:48:c1:be:37:e0,,,,,
7964,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-60,140,34:fc:b9:60:bd:c0,,,,,
7965,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-62,140,34:fc:b9:60:bd:c0,,,,,
7966,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-84,140,44:48:c1:be:36:21,,,,,
7967,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-80,140,44:48:c1:be:36:21,,,,,
7968,286.8883667,318.9407349,0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-77,140,44:48:c1:be:30:10,,,,,
7969,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5190,0,1,5200,-37,222,24:de:c6:3f:ef:98,,,,,
7970,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5190,0,1,5200,-39,222,24:de:c6:3f:ef:98,,,,,
7971,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5190,0,1,5200,-36,222,24:de:c6:3f:ef:98,,,,,
7972,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-65,222,44:48:c1:be:26:70,,,,,
7973,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-64,222,44:48:c1:be:26:70,,,,,
7974,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-65,222,44:48:c1:be:26:70,,,,,
7975,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5765,-70,222,44:48:c1:be:43:50,,,,,
7976,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5765,-74,222,44:48:c1:be:43:50,,,,,
7977,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5765,-69,222,44:48:c1:be:43:50,,,,,
7978,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5805,-89,222,44:48:c1:be:45:90,,,,,
7979,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5805,-85,222,44:48:c1:be:45:90,,,,,
7980,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-69,222,24:de:c6:3f:ef:f0,,,,,
7981,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-74,222,24:de:c6:3f:ef:f0,,,,,
7982,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-75,222,24:de:c6:3f:ef:f0,,,,,
7983,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-92,222,34:fc:b9:84:bd:e0,,,,,
7984,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-94,222,34:fc:b9:84:bd:e0,,,,,
7985,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-52,222,24:de:c6:3f:ef:90,,,,,
7986,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-51,222,24:de:c6:3f:ef:90,,,,,
7987,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-50,222,24:de:c6:3f:ef:90,,,,,
7988,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5230,0,1,5220,-77,222,24:de:c6:3f:ef:f8,,,,,
7989,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5230,0,1,5220,-67,222,24:de:c6:3f:ef:f8,,,,,
7990,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-76,222,44:48:c1:be:3b:a0,,,,,
7991,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-72,222,44:48:c1:be:3b:a0,,,,,
7992,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-73,222,44:48:c1:be:3b:a0,,,,,
7993,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-96,222,44:48:c1:be:22:80,,,,,
7994,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-76,222,44:48:c1:be:37:c0,,,,,
7995,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-78,222,44:48:c1:be:37:c0,,,,,
7996,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-76,222,44:48:c1:be:37:c0,,,,,
7997,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5230,0,1,5240,-88,222,24:de:c6:3f:ed:48,,,,,
